File ID,digit_label,participant,intonation
0004244.wav,20,S83,excited
0004245.wav,2,S144,bored
0004246.wav,12,S15,excited
0004247.wav,17,S73,bored
0004248.wav,19,S104,question
0004249.wav,20,S81,bored
0004250.wav,60,S108,question
0004251.wav,1000000,S134,question
0004252.wav,7,S22,neutral
0004253.wav,6,S138,neutral
0004254.wav,5,S164,bored
0004255.wav,80,S112,neutral
0004256.wav,40,S158,excited
0004257.wav,1000,S46,bored
0004258.wav,1000000000,S84,excited
0004259.wav,19,S92,excited
0004260.wav,15,S32,bored
0004261.wav,9,S139,question
0004262.wav,90,S120,excited
0004263.wav,9,S156,question
0004264.wav,18,S139,question
0004265.wav,50,S68,neutral
0004266.wav,14,S23,neutral
0004267.wav,9,S1,neutral
0004268.wav,14,S116,excited
0004269.wav,2,S94,neutral
0004270.wav,30,S38,question
0004271.wav,40,S114,neutral
0004272.wav,8,S89,question
0004273.wav,4,S126,question
0004274.wav,50,S142,neutral
0004275.wav,12,S165,excited
0004276.wav,30,S6,bored
0004277.wav,11,S54,neutral
0004278.wav,16,S117,neutral
0004279.wav,19,S161,question
0004280.wav,18,S183,question
0004281.wav,0,S154,bored
0004282.wav,12,S45,bored
0004283.wav,80,S111,question
0004284.wav,19,S116,bored
0004285.wav,40,S38,excited
0004286.wav,1,S143,excited
0004287.wav,40,S133,bored
0004288.wav,7,S31,neutral
0004289.wav,19,S179,question
0004290.wav,3,S83,excited
0004291.wav,1000,S49,question
0004292.wav,90,S10,bored
0004293.wav,11,S56,excited
0004294.wav,1000000000,S166,excited
0004295.wav,8,S106,neutral
0004296.wav,1,S89,question
0004297.wav,15,S47,question
0004298.wav,0,S119,excited
0004299.wav,1000000,S42,bored
0004300.wav,1000000000,S84,question
0004301.wav,2,S42,neutral
0004302.wav,15,S169,question
0004303.wav,30,S107,excited
0004304.wav,13,S119,question
0004305.wav,18,S72,excited
0004306.wav,13,S5,excited
0004307.wav,80,S107,neutral
0004308.wav,30,S34,neutral
0004309.wav,2,S42,question
0004310.wav,7,S114,question
0004311.wav,2,S34,excited
0004312.wav,1,S146,neutral
0004313.wav,19,S99,excited
0004314.wav,6,S129,neutral
0004315.wav,0,S25,question
0004316.wav,1000,S155,excited
0004317.wav,12,S77,excited
0004318.wav,4,S107,bored
0004319.wav,0,S83,neutral
0004320.wav,80,S162,excited
0004321.wav,19,S97,question
0004322.wav,80,S88,question
0004323.wav,9,S22,excited
0004324.wav,10,S110,neutral
0004325.wav,4,S30,neutral
0004326.wav,70,S129,bored
0004327.wav,40,S9,bored
0004328.wav,20,S2,question
0004329.wav,60,S127,neutral
0004330.wav,90,S103,excited
0004331.wav,1,S100,excited
0004332.wav,60,S116,question
0004333.wav,70,S15,question
0004334.wav,90,S54,excited
0004335.wav,6,S151,question
0004336.wav,3,S137,neutral
0004337.wav,40,S62,neutral
0004338.wav,2,S123,bored
0004339.wav,30,S143,excited
0004340.wav,30,S9,bored
0004341.wav,100,S124,excited
0004342.wav,9,S127,bored
0004343.wav,15,S123,question
0004344.wav,8,S46,neutral
0004345.wav,18,S52,neutral
0004346.wav,8,S169,question
0004347.wav,2,S6,excited
0004348.wav,1000,S30,bored
0004349.wav,4,S30,bored
0004350.wav,4,S73,excited
0004351.wav,100,S171,excited
0004352.wav,9,S100,bored
0004353.wav,11,S82,bored
0004354.wav,10,S166,neutral
0004355.wav,1000,S119,neutral
0004356.wav,3,S100,neutral
0004357.wav,80,S19,neutral
0004358.wav,2,S23,question
0004359.wav,18,S26,bored
0004360.wav,10,S26,bored
0004361.wav,5,S140,neutral
0004362.wav,90,S123,neutral
0004363.wav,40,S144,neutral
0004364.wav,100,S6,bored
0004365.wav,90,S116,bored
0004366.wav,4,S77,excited
0004367.wav,18,S106,neutral
0004368.wav,50,S147,neutral
0004369.wav,7,S102,neutral
0004370.wav,4,S31,neutral
0004371.wav,20,S63,bored
0004372.wav,18,S60,bored
0004373.wav,19,S3,question
0004374.wav,7,S149,question
0004375.wav,17,S16,question
0004376.wav,90,S81,neutral
0004377.wav,11,S109,neutral
0004378.wav,13,S51,neutral
0004379.wav,17,S97,excited
0004380.wav,4,S82,question
0004381.wav,1000000,S141,neutral
0004382.wav,18,S72,question
0004383.wav,40,S88,excited
0004384.wav,17,S182,question
0004385.wav,90,S127,neutral
0004386.wav,40,S133,neutral
0004387.wav,17,S136,question
0004388.wav,100,S49,question
0004389.wav,7,S92,excited
0004390.wav,90,S170,neutral
0004391.wav,10,S176,question
0004392.wav,3,S183,excited
0004393.wav,12,S136,excited
0004394.wav,7,S31,excited
0004395.wav,15,S63,neutral
0004396.wav,11,S158,bored
0004397.wav,4,S32,question
0004398.wav,50,S105,question
0004399.wav,1000000000,S12,question
0004400.wav,70,S56,excited
0004401.wav,19,S81,excited
0004402.wav,0,S129,excited
0004403.wav,16,S85,neutral
0004404.wav,100,S4,neutral
0004405.wav,10,S78,question
0004406.wav,60,S144,question
0004407.wav,10,S49,bored
0004408.wav,10,S82,excited
0004409.wav,16,S86,question
0004410.wav,70,S10,excited
0004411.wav,2,S44,question
0004412.wav,6,S128,neutral
0004413.wav,4,S151,question
0004414.wav,90,S153,excited
0004415.wav,5,S160,question
0004416.wav,7,S109,excited
0004417.wav,60,S116,excited
0004418.wav,40,S129,excited
0004419.wav,100,S155,neutral
0004420.wav,15,S90,bored
0004421.wav,100,S62,excited
0004422.wav,40,S4,bored
0004423.wav,3,S43,excited
0004424.wav,8,S11,bored
0004425.wav,19,S24,question
0004426.wav,4,S95,bored
0004427.wav,18,S55,question
0004428.wav,15,S79,excited
0004429.wav,60,S133,bored
0004430.wav,5,S64,excited
0004431.wav,50,S157,question
0004432.wav,8,S105,bored
0004433.wav,18,S95,neutral
0004434.wav,80,S24,excited
0004435.wav,40,S111,bored
0004436.wav,7,S87,bored
0004437.wav,7,S94,neutral
0004438.wav,4,S110,neutral
0004439.wav,4,S7,bored
0004440.wav,90,S155,bored
0004441.wav,18,S149,neutral
0004442.wav,30,S126,excited
0004443.wav,50,S151,excited
0004444.wav,12,S66,question
0004445.wav,5,S5,bored
0004446.wav,11,S148,question
0004447.wav,1000000000,S87,neutral
0004448.wav,15,S94,bored
0004449.wav,14,S83,question
0004450.wav,1000000000,S47,bored
0004451.wav,0,S165,excited
0004452.wav,18,S143,excited
0004453.wav,50,S80,neutral
0004454.wav,11,S95,neutral
0004455.wav,100,S95,excited
0004456.wav,3,S100,bored
0004457.wav,40,S65,bored
0004458.wav,18,S164,neutral
0004459.wav,7,S129,bored
0004460.wav,100,S183,neutral
0004461.wav,9,S165,excited
0004462.wav,15,S86,excited
0004463.wav,10,S126,bored
0004464.wav,5,S32,neutral
0004465.wav,0,S136,excited
0004466.wav,6,S106,bored
0004467.wav,10,S145,question
0004468.wav,10,S132,excited
0004469.wav,7,S172,question
0004470.wav,90,S113,bored
0004471.wav,4,S89,bored
0004472.wav,16,S178,bored
0004473.wav,17,S60,bored
0004474.wav,1000000,S59,question
0004475.wav,5,S148,neutral
0004476.wav,14,S67,bored
0004477.wav,60,S2,question
0004478.wav,80,S182,excited
0004479.wav,8,S76,question
0004480.wav,18,S115,excited
0004481.wav,80,S104,bored
0004482.wav,1000000,S61,bored
0004483.wav,90,S144,bored
0004484.wav,19,S112,bored
0004485.wav,8,S90,bored
0004486.wav,17,S65,bored
0004487.wav,12,S89,excited
0004488.wav,60,S33,neutral
0004489.wav,10,S37,bored
0004490.wav,17,S31,question
0004491.wav,0,S133,question
0004492.wav,0,S44,question
0004493.wav,1,S78,bored
0004494.wav,12,S135,question
0004495.wav,1000000000,S12,bored
0004496.wav,2,S114,question
0004497.wav,3,S145,excited
0004498.wav,50,S3,question
0004499.wav,100,S149,neutral
0004500.wav,80,S157,question
0004501.wav,60,S22,question
0004502.wav,100,S91,excited
0004503.wav,60,S2,bored
0004504.wav,19,S9,neutral
0004505.wav,6,S162,bored
0004506.wav,7,S29,neutral
0004507.wav,7,S144,question
0004508.wav,0,S132,question
0004509.wav,7,S140,question
0004510.wav,1000,S150,bored
0004511.wav,70,S43,bored
0004512.wav,0,S126,bored
0004513.wav,40,S9,question
0004514.wav,1000000000,S92,excited
0004515.wav,80,S184,excited
0004516.wav,30,S115,excited
0004517.wav,70,S108,neutral
0004518.wav,6,S92,question
0004519.wav,12,S39,question
0004520.wav,90,S167,neutral
0004521.wav,90,S133,bored
0004522.wav,1000,S169,neutral
0004523.wav,1000000000,S10,excited
0004524.wav,8,S78,question
0004525.wav,100,S153,excited
0004526.wav,15,S96,question
0004527.wav,30,S47,neutral
0004528.wav,9,S40,excited
0004529.wav,5,S87,excited
0004530.wav,8,S108,excited
0004531.wav,1000000000,S170,bored
0004532.wav,15,S106,bored
0004533.wav,70,S164,excited
0004534.wav,5,S103,bored
0004535.wav,80,S142,excited
0004536.wav,3,S111,bored
0004537.wav,18,S101,question
0004538.wav,1000000,S138,excited
0004539.wav,3,S149,excited
0004540.wav,12,S12,bored
0004541.wav,7,S75,question
0004542.wav,80,S149,question
0004543.wav,3,S22,neutral
0004544.wav,100,S174,neutral
0004545.wav,50,S97,bored
0004546.wav,30,S147,neutral
0004547.wav,60,S116,excited
0004548.wav,16,S30,question
0004549.wav,9,S70,excited
0004550.wav,100,S35,excited
0004551.wav,30,S117,neutral
0004552.wav,15,S54,question
0004553.wav,1000,S8,neutral
0004554.wav,70,S12,bored
0004555.wav,0,S47,excited
0004556.wav,70,S140,question
0004557.wav,0,S168,excited
0004558.wav,1000,S117,excited
0004559.wav,30,S121,neutral
0004560.wav,1,S51,question
0004561.wav,12,S174,neutral
0004562.wav,80,S164,excited
0004563.wav,8,S67,bored
0004564.wav,40,S72,bored
0004565.wav,20,S175,excited
0004566.wav,40,S101,excited
0004567.wav,50,S173,question
0004568.wav,70,S129,bored
0004569.wav,80,S165,question
0004570.wav,0,S119,neutral
0004571.wav,60,S168,neutral
0004572.wav,11,S133,bored
0004573.wav,60,S94,question
0004574.wav,15,S150,bored
0004575.wav,1000,S124,bored
0004576.wav,0,S18,neutral
0004577.wav,1,S87,neutral
0004578.wav,0,S6,bored
0004579.wav,10,S15,bored
0004580.wav,1000000000,S10,bored
0004581.wav,50,S93,neutral
0004582.wav,90,S64,excited
0004583.wav,100,S4,bored
0004584.wav,0,S29,neutral
0004585.wav,15,S1,excited
0004586.wav,30,S7,excited
0004587.wav,13,S18,excited
0004588.wav,15,S16,excited
0004589.wav,100,S150,bored
0004590.wav,5,S19,excited
0004591.wav,30,S161,bored
0004592.wav,6,S15,question
0004593.wav,12,S141,excited
0004594.wav,19,S119,question
0004595.wav,1000000,S182,bored
0004596.wav,16,S68,neutral
0004597.wav,14,S158,excited
0004598.wav,2,S40,bored
0004599.wav,1000000,S179,question
0004600.wav,0,S27,bored
0004601.wav,100,S42,neutral
0004602.wav,3,S101,question
0004603.wav,1000000,S120,excited
0004604.wav,90,S165,bored
0004605.wav,9,S52,neutral
0004606.wav,3,S138,bored
0004607.wav,3,S5,excited
0004608.wav,1,S125,bored
0004609.wav,12,S142,question
0004610.wav,15,S13,neutral
0004611.wav,6,S91,excited
0004612.wav,10,S108,neutral
0004613.wav,13,S77,excited
0004614.wav,14,S102,neutral
0004615.wav,10,S149,bored
0004616.wav,30,S123,neutral
0004617.wav,11,S124,bored
0004618.wav,19,S183,neutral
0004619.wav,16,S2,neutral
0004620.wav,7,S29,bored
0004621.wav,40,S178,excited
0004622.wav,11,S174,neutral
0004623.wav,70,S130,excited
0004624.wav,2,S170,neutral
0004625.wav,9,S145,excited
0004626.wav,1000000,S101,neutral
0004627.wav,4,S146,question
0004628.wav,6,S92,question
0004629.wav,4,S164,question
0004630.wav,7,S54,question
0004631.wav,12,S87,question
0004632.wav,12,S12,neutral
0004633.wav,2,S166,bored
0004634.wav,30,S25,question
0004635.wav,19,S152,bored
0004636.wav,4,S12,neutral
0004637.wav,1000000000,S181,excited
0004638.wav,4,S113,question
0004639.wav,2,S120,excited
0004640.wav,18,S74,question
0004641.wav,9,S176,excited
0004642.wav,1,S9,neutral
0004643.wav,30,S166,neutral
0004644.wav,80,S73,question
0004645.wav,6,S126,question
0004646.wav,9,S44,question
0004647.wav,1000,S161,question
0004648.wav,18,S160,excited
0004649.wav,40,S176,excited
0004650.wav,30,S104,question
0004651.wav,17,S54,neutral
0004652.wav,90,S70,question
0004653.wav,50,S176,neutral
0004654.wav,7,S93,bored
0004655.wav,70,S169,question
0004656.wav,11,S87,question
0004657.wav,40,S167,excited
0004658.wav,20,S24,question
0004659.wav,16,S154,bored
0004660.wav,1,S130,excited
0004661.wav,90,S7,excited
0004662.wav,1000,S26,bored
0004663.wav,100,S31,question
0004664.wav,3,S158,bored
0004665.wav,10,S178,neutral
0004666.wav,70,S37,question
0004667.wav,6,S159,question
0004668.wav,1000,S102,excited
0004669.wav,8,S44,question
0004670.wav,14,S111,excited
0004671.wav,3,S7,bored
0004672.wav,6,S67,excited
0004673.wav,17,S1,question
0004674.wav,30,S121,question
0004675.wav,11,S104,bored
0004676.wav,60,S96,question
0004677.wav,7,S154,excited
0004678.wav,60,S65,question
0004679.wav,5,S62,neutral
0004680.wav,17,S163,excited
0004681.wav,11,S145,excited
0004682.wav,8,S141,question
0004683.wav,15,S15,question
0004684.wav,12,S95,bored
0004685.wav,14,S89,question
0004686.wav,6,S167,question
0004687.wav,100,S59,bored
0004688.wav,18,S62,question
0004689.wav,7,S22,bored
0004690.wav,6,S88,bored
0004691.wav,2,S144,neutral
0004692.wav,9,S52,excited
0004693.wav,17,S116,bored
0004694.wav,40,S164,excited
0004695.wav,4,S87,excited
0004696.wav,13,S148,bored
0004697.wav,70,S67,bored
0004698.wav,6,S137,neutral
0004699.wav,7,S124,question
0004700.wav,18,S23,bored
0004701.wav,40,S62,question
0004702.wav,60,S177,bored
0004703.wav,19,S130,excited
0004704.wav,80,S47,bored
0004705.wav,16,S80,question
0004706.wav,50,S87,bored
0004707.wav,10,S94,neutral
0004708.wav,13,S7,neutral
0004709.wav,70,S94,bored
0004710.wav,16,S77,excited
0004711.wav,1000000000,S150,neutral
0004712.wav,7,S101,question
0004713.wav,19,S139,bored
0004714.wav,14,S151,bored
0004715.wav,8,S109,bored
0004716.wav,14,S140,bored
0004717.wav,18,S181,question
0004718.wav,0,S7,neutral
0004719.wav,19,S177,bored
0004720.wav,8,S148,neutral
0004721.wav,90,S90,excited
0004722.wav,8,S147,neutral
0004723.wav,9,S153,bored
0004724.wav,2,S62,question
0004725.wav,9,S144,excited
0004726.wav,1000,S92,bored
0004727.wav,70,S54,neutral
0004728.wav,12,S46,excited
0004729.wav,5,S111,excited
0004730.wav,50,S5,neutral
0004731.wav,1000000000,S97,bored
0004732.wav,90,S45,excited
0004733.wav,7,S147,question
0004734.wav,60,S148,bored
0004735.wav,7,S32,question
0004736.wav,10,S115,neutral
0004737.wav,1000000000,S144,excited
0004738.wav,19,S51,bored
0004739.wav,19,S67,excited
0004740.wav,16,S82,excited
0004741.wav,100,S83,neutral
0004742.wav,20,S3,question
0004743.wav,17,S114,neutral
0004744.wav,18,S46,neutral
0004745.wav,13,S144,question
0004746.wav,4,S112,bored
0004747.wav,15,S49,neutral
0004748.wav,16,S27,excited
0004749.wav,60,S99,excited
0004750.wav,30,S109,bored
0004751.wav,13,S93,question
0004752.wav,90,S53,neutral
0004753.wav,2,S151,bored
0004754.wav,7,S37,question
0004755.wav,18,S41,excited
0004756.wav,1000000,S154,bored
0004757.wav,9,S116,excited
0004758.wav,15,S152,bored
0004759.wav,1,S8,bored
0004760.wav,40,S178,bored
0004761.wav,15,S126,question
0004762.wav,17,S167,question
0004763.wav,4,S46,neutral
0004764.wav,90,S169,excited
0004765.wav,19,S45,question
0004766.wav,0,S166,bored
0004767.wav,18,S124,bored
0004768.wav,6,S152,bored
0004769.wav,8,S47,neutral
0004770.wav,15,S136,bored
0004771.wav,70,S94,excited
0004772.wav,90,S149,neutral
0004773.wav,30,S121,excited
0004774.wav,4,S20,bored
0004775.wav,80,S101,question
0004776.wav,10,S101,neutral
0004777.wav,16,S113,bored
0004778.wav,10,S165,bored
0004779.wav,8,S50,neutral
0004780.wav,16,S64,excited
0004781.wav,1000000000,S102,bored
0004782.wav,0,S87,excited
0004783.wav,3,S47,question
0004784.wav,3,S143,excited
0004785.wav,40,S73,excited
0004786.wav,18,S104,neutral
0004787.wav,1000000000,S37,excited
0004788.wav,0,S31,excited
0004789.wav,6,S116,excited
0004790.wav,14,S138,question
0004791.wav,1,S125,question
0004792.wav,4,S26,bored
0004793.wav,10,S181,question
0004794.wav,6,S116,excited
0004795.wav,19,S10,question
0004796.wav,8,S69,bored
0004797.wav,18,S51,excited
0004798.wav,17,S4,neutral
0004799.wav,1000,S125,neutral
0004800.wav,90,S93,question
0004801.wav,40,S47,neutral
0004802.wav,3,S68,neutral
0004803.wav,30,S126,question
0004804.wav,11,S140,bored
0004805.wav,13,S30,excited
0004806.wav,15,S40,bored
0004807.wav,0,S130,bored
0004808.wav,12,S171,bored
0004809.wav,15,S25,neutral
0004810.wav,60,S38,neutral
0004811.wav,1000000000,S84,excited
0004812.wav,12,S178,neutral
0004813.wav,40,S77,excited
0004814.wav,2,S171,question
0004815.wav,16,S34,neutral
0004816.wav,18,S30,excited
0004817.wav,14,S108,question
0004818.wav,30,S144,neutral
0004819.wav,9,S2,question
0004820.wav,14,S100,bored
0004821.wav,5,S73,question
0004822.wav,9,S126,bored
0004823.wav,9,S52,excited
0004824.wav,6,S6,excited
0004825.wav,2,S139,bored
0004826.wav,18,S25,question
0004827.wav,6,S36,bored
0004828.wav,19,S49,bored
0004829.wav,5,S34,bored
0004830.wav,9,S150,bored
0004831.wav,17,S113,bored
0004832.wav,20,S65,question
0004833.wav,11,S126,question
0004834.wav,13,S176,question
0004835.wav,6,S7,neutral
0004836.wav,20,S5,neutral
0004837.wav,1,S172,excited
0004838.wav,16,S31,bored
0004839.wav,15,S102,neutral
0004840.wav,15,S6,excited
0004841.wav,80,S176,neutral
0004842.wav,1000000000,S177,question
0004843.wav,40,S124,bored
0004844.wav,9,S42,question
0004845.wav,90,S22,question
0004846.wav,12,S1,excited
0004847.wav,70,S35,neutral
0004848.wav,12,S104,question
0004849.wav,40,S71,neutral
0004850.wav,6,S124,bored
0004851.wav,80,S169,neutral
0004852.wav,90,S158,neutral
0004853.wav,60,S19,bored
0004854.wav,2,S147,question
0004855.wav,1000000000,S79,question
0004856.wav,8,S149,excited
0004857.wav,2,S99,excited
0004858.wav,1000000000,S101,neutral
0004859.wav,4,S44,bored
0004860.wav,100,S104,neutral
0004861.wav,19,S7,bored
0004862.wav,5,S25,neutral
0004863.wav,8,S13,neutral
0004864.wav,15,S43,bored
0004865.wav,11,S81,question
0004866.wav,9,S15,neutral
0004867.wav,18,S106,excited
0004868.wav,20,S166,excited
0004869.wav,14,S160,bored
0004870.wav,100,S87,bored
0004871.wav,17,S106,excited
0004872.wav,13,S128,neutral
0004873.wav,15,S12,bored
0004874.wav,80,S155,question
0004875.wav,9,S110,excited
0004876.wav,80,S20,question
0004877.wav,90,S127,excited
0004878.wav,100,S169,neutral
0004879.wav,60,S166,neutral
0004880.wav,50,S130,bored
0004881.wav,60,S15,excited
0004882.wav,100,S61,excited
0004883.wav,4,S87,neutral
0004884.wav,100,S30,excited
0004885.wav,11,S147,excited
0004886.wav,0,S57,bored
0004887.wav,30,S8,question
0004888.wav,60,S1,excited
0004889.wav,1000000,S21,excited
0004890.wav,7,S150,bored
0004891.wav,70,S171,bored
0004892.wav,90,S95,neutral
0004893.wav,9,S78,excited
0004894.wav,2,S86,excited
0004895.wav,13,S140,question
0004896.wav,15,S41,bored
0004897.wav,50,S42,excited
0004898.wav,2,S14,question
0004899.wav,5,S22,question
0004900.wav,1,S62,neutral
0004901.wav,1,S92,question
0004902.wav,9,S170,bored
0004903.wav,60,S94,question
0004904.wav,90,S84,neutral
0004905.wav,7,S67,excited
0004906.wav,100,S84,excited
0004907.wav,9,S100,question
0004908.wav,19,S22,neutral
0004909.wav,9,S87,question
0004910.wav,6,S72,bored
0004911.wav,13,S46,neutral
0004912.wav,50,S145,neutral
0004913.wav,5,S28,bored
0004914.wav,6,S22,bored
0004915.wav,4,S45,excited
0004916.wav,6,S101,excited
0004917.wav,3,S40,question
0004918.wav,10,S112,excited
0004919.wav,17,S143,excited
0004920.wav,12,S100,question
0004921.wav,18,S78,neutral
0004922.wav,30,S36,question
0004923.wav,5,S9,question
0004924.wav,19,S162,neutral
0004925.wav,1000,S170,excited
0004926.wav,90,S80,excited
0004927.wav,1000000,S109,question
0004928.wav,19,S43,bored
0004929.wav,5,S128,neutral
0004930.wav,5,S100,bored
0004931.wav,6,S123,neutral
0004932.wav,17,S32,bored
0004933.wav,40,S27,question
0004934.wav,11,S84,question
0004935.wav,19,S180,neutral
0004936.wav,1000000,S120,excited
0004937.wav,100,S16,question
0004938.wav,50,S47,excited
0004939.wav,30,S86,bored
0004940.wav,1000000,S110,question
0004941.wav,6,S146,bored
0004942.wav,10,S70,question
0004943.wav,100,S181,neutral
0004944.wav,90,S156,bored
0004945.wav,15,S157,question
0004946.wav,90,S109,excited
0004947.wav,40,S60,question
0004948.wav,1000000,S66,neutral
0004949.wav,10,S108,excited
0004950.wav,1000,S3,excited
0004951.wav,8,S44,bored
0004952.wav,15,S157,neutral
0004953.wav,100,S101,neutral
0004954.wav,11,S111,neutral
0004955.wav,1000,S32,question
0004956.wav,9,S110,neutral
0004957.wav,9,S122,bored
0004958.wav,12,S58,excited
0004959.wav,19,S32,question
0004960.wav,7,S174,bored
0004961.wav,1000000,S30,excited
0004962.wav,9,S88,excited
0004963.wav,70,S31,neutral
0004964.wav,14,S113,neutral
0004965.wav,9,S72,bored
0004966.wav,7,S113,question
0004967.wav,0,S97,bored
0004968.wav,1000,S106,neutral
0004969.wav,3,S140,neutral
0004970.wav,8,S127,bored
0004971.wav,30,S184,neutral
0004972.wav,1,S50,neutral
0004973.wav,90,S106,neutral
0004974.wav,7,S156,bored
